Proxy,Url,UserAgents
69.46.80.226:6510,https://offbeat.topix.com/slideshow/17727/?utm_source=bloo-em&utm_campaign=17727&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6511,https://offbeat.topix.com/slideshow/17725/?utm_source=bloo-em&utm_campaign=17725&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6512,https://offbeat.topix.com/slideshow/17716/?utm_source=bloo-em&utm_campaign=17716&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6513,https://offbeat.topix.com/slideshow/17707/?utm_source=bloo-em&utm_campaign=17707&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6514,https://offbeat.topix.com/slideshow/17704/?utm_source=bloo-em&utm_campaign=17704&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6515,https://offbeat.topix.com/slideshow/17698/?utm_source=bloo-em&utm_campaign=17698&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6516,https://offbeat.topix.com/slideshow/17697/?utm_source=bloo-em&utm_campaign=17697&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6517,https://offbeat.topix.com/slideshow/17693/?utm_source=bloo-em&utm_campaign=17693&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6518,https://offbeat.topix.com/slideshow/17692/?utm_source=bloo-em&utm_campaign=17692&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6519,https://offbeat.topix.com/slideshow/17689/?utm_source=bloo-em&utm_campaign=17689&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6520,https://offbeat.topix.com/slideshow/17677/?utm_source=bloo-em&utm_campaign=17677&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6521,https://offbeat.topix.com/slideshow/17672/?utm_source=bloo-em&utm_campaign=17672&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6522,https://offbeat.topix.com/slideshow/17663/?utm_source=bloo-em&utm_campaign=17663&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6523,https://offbeat.topix.com/slideshow/17662/?utm_source=bloo-em&utm_campaign=17662&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6524,https://offbeat.topix.com/slideshow/17660/?utm_source=bloo-em&utm_campaign=17660&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6525,https://offbeat.topix.com/slideshow/17659/?utm_source=bloo-em&utm_campaign=17659&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6526,https://offbeat.topix.com/slideshow/17657/?utm_source=bloo-em&utm_campaign=17657&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6527,https://offbeat.topix.com/slideshow/17655/?utm_source=bloo-em&utm_campaign=17655&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6528,https://offbeat.topix.com/slideshow/17653/?utm_source=bloo-em&utm_campaign=17653&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6529,https://offbeat.topix.com/slideshow/17651/?utm_source=bloo-em&utm_campaign=17651&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6530,https://offbeat.topix.com/slideshow/17650/?utm_source=bloo-em&utm_campaign=17650&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6531,https://offbeat.topix.com/slideshow/17648/?utm_source=bloo-em&utm_campaign=17648&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6533,https://offbeat.topix.com/slideshow/17643/?utm_source=bloo-em&utm_campaign=17643&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6534,https://offbeat.topix.com/slideshow/17641/?utm_source=bloo-em&utm_campaign=17641&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6535,https://offbeat.topix.com/slideshow/17636/?utm_source=bloo-em&utm_campaign=17636&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6536,https://offbeat.topix.com/slideshow/17624/?utm_source=bloo-em&utm_campaign=17624&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6537,https://offbeat.topix.com/slideshow/17622/?utm_source=bloo-em&utm_campaign=17622&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6538,https://offbeat.topix.com/slideshow/17613/?utm_source=bloo-em&utm_campaign=17613&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6539,https://offbeat.topix.com/slideshow/17604/?utm_source=bloo-em&utm_campaign=17604&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6540,https://offbeat.topix.com/slideshow/17603/?utm_source=bloo-em&utm_campaign=17603&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6541,https://offbeat.topix.com/slideshow/17589/?utm_source=bloo-em&utm_campaign=17589&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6543,https://offbeat.topix.com/slideshow/17588/?utm_source=bloo-em&utm_campaign=17588&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6544,https://offbeat.topix.com/slideshow/17585/?utm_source=bloo-em&utm_campaign=17585&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6545,https://offbeat.topix.com/slideshow/17583/?utm_source=bloo-em&utm_campaign=17583&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6546,https://offbeat.topix.com/slideshow/17559/?utm_source=bloo-em&utm_campaign=17559&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6547,https://offbeat.topix.com/slideshow/17557/?utm_source=bloo-em&utm_campaign=17557&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6548,https://offbeat.topix.com/slideshow/17555/?utm_source=bloo-em&utm_campaign=17555&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6549,https://offbeat.topix.com/slideshow/17535/?utm_source=bloo-em&utm_campaign=17535&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6550,https://offbeat.topix.com/slideshow/17528/?utm_source=bloo-em&utm_campaign=17528&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6551,https://offbeat.topix.com/slideshow/17527/?utm_source=bloo-em&utm_campaign=17527&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6552,https://offbeat.topix.com/slideshow/17524/?utm_source=bloo-em&utm_campaign=17524&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6553,https://offbeat.topix.com/slideshow/17520/?utm_source=bloo-em&utm_campaign=17520&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6554,https://offbeat.topix.com/slideshow/17517/?utm_source=bloo-em&utm_campaign=17517&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6555,https://offbeat.topix.com/slideshow/17508/?utm_source=bloo-em&utm_campaign=17508&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6556,https://offbeat.topix.com/slideshow/17507/?utm_source=bloo-em&utm_campaign=17507&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6557,https://offbeat.topix.com/slideshow/17503/?utm_source=bloo-em&utm_campaign=17503&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6558,https://offbeat.topix.com/slideshow/17501/?utm_source=bloo-em&utm_campaign=17501&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6559,https://offbeat.topix.com/slideshow/17499/?utm_source=bloo-em&utm_campaign=17499&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6560,https://offbeat.topix.com/slideshow/17498/?utm_source=bloo-em&utm_campaign=17498&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6562,https://offbeat.topix.com/slideshow/17497/?utm_source=bloo-em&utm_campaign=17497&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6563,https://offbeat.topix.com/slideshow/17480/?utm_source=bloo-em&utm_campaign=17480&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6564,https://offbeat.topix.com/slideshow/17470/?utm_source=bloo-em&utm_campaign=17470&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6565,https://offbeat.topix.com/slideshow/17469/?utm_source=bloo-em&utm_campaign=17469&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6566,https://offbeat.topix.com/slideshow/17463/?utm_source=bloo-em&utm_campaign=17463&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6567,https://offbeat.topix.com/slideshow/17461/?utm_source=bloo-em&utm_campaign=17461&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6568,https://offbeat.topix.com/slideshow/17459/?utm_source=bloo-em&utm_campaign=17459&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6569,https://offbeat.topix.com/slideshow/17457/?utm_source=bloo-em&utm_campaign=17457&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6570,https://offbeat.topix.com/slideshow/17456/?utm_source=bloo-em&utm_campaign=17456&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6571,https://offbeat.topix.com/slideshow/17455/?utm_source=bloo-em&utm_campaign=17455&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6572,https://offbeat.topix.com/slideshow/17447/?utm_source=bloo-em&utm_campaign=17447&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6573,https://offbeat.topix.com/slideshow/17445/?utm_source=bloo-em&utm_campaign=17445&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6574,https://offbeat.topix.com/slideshow/17443/?utm_source=bloo-em&utm_campaign=17443&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.47.231.3:21232,https://offbeat.topix.com/slideshow/17424/?utm_source=bloo-em&utm_campaign=17424&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.53.144:21248,https://offbeat.topix.com/slideshow/17419/?utm_source=bloo-em&utm_campaign=17419&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.161.181.77:21277,https://offbeat.topix.com/slideshow/17417/?utm_source=bloo-em&utm_campaign=17417&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.161.181.244:21271,https://offbeat.topix.com/slideshow/17416/?utm_source=bloo-em&utm_campaign=17416&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.250.126:21249,https://offbeat.topix.com/slideshow/17413/?utm_source=bloo-em&utm_campaign=17413&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.52.23:21269,https://offbeat.topix.com/slideshow/17406/?utm_source=bloo-em&utm_campaign=17406&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
173.44.52.249:21306,https://offbeat.topix.com/slideshow/17405/?utm_source=bloo-em&utm_campaign=17405&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
23.229.120.119:21292,https://offbeat.topix.com/slideshow/17402/?utm_source=bloo-em&utm_campaign=17402&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
23.239.199.134:21253,https://offbeat.topix.com/slideshow/17401/?utm_source=bloo-em&utm_campaign=17401&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.47.229.92:21313,https://offbeat.topix.com/slideshow/17400/?utm_source=bloo-em&utm_campaign=17400&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.94.40.64:21236,https://offbeat.topix.com/slideshow/17399/?utm_source=bloo-em&utm_campaign=17399&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.49.158:21329,https://offbeat.topix.com/slideshow/17396/?utm_source=bloo-em&utm_campaign=17396&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.44.146.203:21245,https://offbeat.topix.com/slideshow/17395/?utm_source=bloo-em&utm_campaign=17395&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.53.109:21246,https://offbeat.topix.com/slideshow/17384/?utm_source=bloo-em&utm_campaign=17384&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.161.189.201:21290,https://offbeat.topix.com/slideshow/17373/?utm_source=bloo-em&utm_campaign=17373&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.161.191.122:21316,https://offbeat.topix.com/slideshow/17362/?utm_source=bloo-em&utm_campaign=17362&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.254.203:21261,https://offbeat.topix.com/slideshow/17361/?utm_source=bloo-em&utm_campaign=17361&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.229.92:21290,https://offbeat.topix.com/slideshow/17352/?utm_source=bloo-em&utm_campaign=17352&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.47.239.203:21321,https://offbeat.topix.com/slideshow/17267/?utm_source=bloo-em&utm_campaign=17267&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.254.241.232:21324,https://offbeat.topix.com/slideshow/17266/?utm_source=bloo-em&utm_campaign=17266&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
72.11.143.225:21306,https://offbeat.topix.com/slideshow/17224/?utm_source=bloo-em&utm_campaign=17224&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.161.184.69:21241,https://offbeat.topix.com/slideshow/17213/?utm_source=bloo-em&utm_campaign=17213&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.185.65:21246,https://offbeat.topix.com/slideshow/17201/?utm_source=bloo-em&utm_campaign=17201&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.188.80:21318,https://offbeat.topix.com/slideshow/17200/?utm_source=bloo-em&utm_campaign=17200&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
23.94.40.200:21248,https://offbeat.topix.com/slideshow/17195/?utm_source=bloo-em&utm_campaign=17195&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
23.236.240.73:21231,https://offbeat.topix.com/slideshow/17142/?utm_source=bloo-em&utm_campaign=17142&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
96.47.230.200:21323,https://offbeat.topix.com/slideshow/16889/?utm_source=bloo-em&utm_campaign=16889&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.47.230.136:21311,https://offbeat.topix.com/slideshow/16446/?utm_source=bloo-em&utm_campaign=16446&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
199.188.102.23:21265,https://offbeat.topix.com/slideshow/16097/?utm_source=bloo-em&utm_campaign=16097&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
96.44.148.243:21326,https://offbeat.topix.com/slideshow/16060/?utm_source=bloo-em&utm_campaign=16060&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
107.161.86.251:21242,https://offbeat.topix.com/slideshow/15949/?utm_source=bloo-em&utm_campaign=15949&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.59.213:21281,https://offbeat.topix.com/slideshow/15911/?utm_source=bloo-em&utm_campaign=15911&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
23.239.202.40:21241,https://offbeat.topix.com/slideshow/15865/?utm_source=bloo-em&utm_campaign=15865&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
23.239.202.228:21257,https://offbeat.topix.com/slideshow/15791/?utm_source=bloo-em&utm_campaign=15791&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.56.231:21280,https://offbeat.topix.com/slideshow/15695/?utm_source=bloo-em&utm_campaign=15695&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.3.128.72:21249,https://offbeat.topix.com/slideshow/15409/?utm_source=bloo-em&utm_campaign=15409&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
173.44.59.68:21271,https://offbeat.topix.com/slideshow/15392/?utm_source=bloo-em&utm_campaign=15392&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.57.70:21329,https://offbeat.topix.com/slideshow/15257/?utm_source=bloo-em&utm_campaign=15257&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.199.249.62:21281,https://offbeat.topix.com/slideshow/15213/?utm_source=bloo-em&utm_campaign=15213&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
23.250.115.214:21269,https://offbeat.topix.com/slideshow/15161/?utm_source=bloo-em&utm_campaign=15161&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.229.77.60:21248,https://offbeat.topix.com/slideshow/14974/?utm_source=bloo-em&utm_campaign=14974&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.229.77.132:21241,https://offbeat.topix.com/slideshow/14952/?utm_source=bloo-em&utm_campaign=14952&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
192.3.66.29:21259,https://offbeat.topix.com/slideshow/11183/?utm_source=bloo-em&utm_campaign=11183&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
